Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
Body,-0.0269364590999195,0.0750000000000001,-0.0333020701103129,0,0,0,0.259687822807211,0.000263883767567918,1.03789660179479E-19,2.83874959864717E-05,0.00029022151243818,-1.14819286467261E-19,0.000304338639837751,0,0,0,0,0,0,package://Robot-0411-1400/meshes/Body.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot-0411-1400/meshes/Body.STL,,Leg 2-1;Leg Connector-1;Leg1-1;Body-plate-1;Back-plank-1;Leg1-2;Base-plank-1;MirrorBody-plate-3;Leg1-3;Leg1-4;Leg 2-2;Leg Connector-2,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Wheel_1,-1.38777878078145E-17,1.89387097171004E-17,0,0,0,0,0.0981527452118755,7.13246475399757E-05,-1.04144755691584E-20,5.2206685043356E-20,0.00013687545343136,2.41289959932004E-21,7.13246475399756E-05,0,0,0,0,0,0,package://Robot-0411-1400/meshes/Wheel_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot-0411-1400/meshes/Wheel_1.STL,,Wheel-draft1-1,Origin_Wheel_1,Axis_Wheel_1,Wheel_1,continuous,-0.025708,0,-0.14522,0,0,0,Body,0,-1,0,,,,,,,,,,,,
Wheel_2,8.46545056276682E-16,0.01,0,0,0,0,0.0981527452118754,7.13246475399757E-05,1.19369642570729E-20,5.10267040368649E-20,0.00013687545343136,-2.66693715768763E-21,7.13246475399756E-05,0,0,0,0,0,0,package://Robot-0411-1400/meshes/Wheel_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Robot-0411-1400/meshes/Wheel_2.STL,,Wheel-draft1-2,Origin_Wheel_2,Axis_Wheel_2,Wheel_2,continuous,-0.025708,0.14,-0.14522,0,0,0,Body,0,-1,0,,,,,,,,,,,,
