Time,Body Pitch (rad),Head Pitch (rad),Pitch Rate (rad/s),Velocity (m/s),Left Wheel Speed,Right Wheel Speed,Desired Velocity,Pitch Error,Yaw Rate Error
0.001,-0.0,-0.0,0.0,0.8431,-20.0,20.0,0.0,0.09,0.0
0.002,-0.0016419553829612522,-0.0016419553829612522,-0.3940692919106903,-0.13004840981843624,2.4688128371002134,-5.336026359307917,0.0,0.08835804461703875,-1.5703927662596519e-06
0.003,-0.0013268915780422158,-0.0013268915780422158,0.07561531318056425,0.024951803567377837,-3.813648427363772,-2.3166507780257173,0.0,0.08867310842195777,4.6081626295507074e-07
0.004,-0.0013932116715411568,-0.0013932116715411568,-0.01591682243974689,-0.005260650760079057,-2.588986009518071,-2.905084932271213,0.0,0.08860678832845884,2.777986389640948e-07
0.005,-0.0013854027091110062,-0.0013854027091110062,0.0018741509832350713,0.0006292605852802795,-2.8273982322130435,-2.790034360457546,0.0,0.088614597290889,3.1344379464932347e-07
0.006,-0.0013918525536278314,-0.0013918525536278314,-0.001547962684038559,-0.0005213009365658862,-2.780843755080198,-2.812526839121807,0.0,0.08860814744637216,3.068685188278127e-07
0.007,-0.001395711804042874,-0.001395711804042874,-0.0009262200996103547,-0.00029404600335007636,-2.7896999592095595,-2.8077451135599523,0.0,0.08860428819595713,3.080786750812578e-07
0.008,-0.001399881175955602,-0.001399881175955602,-0.001000649259054345,-0.0003411056581281366,-2.78788613938721,-2.808755376576606,0.0,0.0886001188240444,3.082268358875102e-07
0.009000000000000001,-0.0014041721268621423,-0.0014041721268621423,-0.0010298282175687519,-0.0003289649199953197,-2.7880265495026295,-2.8081671959619112,0.0,0.08859582787313786,3.081320321103589e-07
0.010000000000000002,-0.00140835975678297,-0.00140835975678297,-0.0010050311809973764,-0.0003327274210675234,-2.787859971221785,-2.8082263790200375,0.0,0.08859164024321703,3.0838708600204155e-07
0.011000000000000003,-0.0014125574343750939,-0.0014125574343750939,-0.001007442622107945,-0.00033159320126860403,-2.787754059872325,-2.808052379603272,0.0,0.0885874425656249,3.085042676824896e-07
0.012000000000000004,-0.0014167455968435935,-0.0014167455968435935,-0.0010051589924377031,-0.00033178198365632974,-2.7876233068845138,-2.8079329320940345,0.0,0.0885832544031564,3.08639655766895e-07
0.013000000000000005,-0.0014209333656762834,-0.0014209333656762834,-0.0010050645198428601,-0.00033156535319590636,-2.7874978226059413,-2.807794424708472,0.0,0.08857906663432372,3.087633039510554e-07
0.014000000000000005,-0.0014251190175329266,-0.0014251190175329266,-0.0010045564455911239,-0.00033145834578884783,-2.787370402128286,-2.807660559637776,0.0,0.08857488098246707,3.0888789726265994e-07
0.015000000000000006,-0.0014293032626111917,-0.0014293032626111917,-0.0010042188187799862,-0.0003313170894948597,-2.787243517441475,-2.807525175125244,0.0,0.08857069673738881,3.0901086627469247e-07
0.016000000000000007,-0.001433485925847276,-0.001433485925847276,-0.0010038391766560208,-0.0003311842071138712,-2.7871165637444038,-2.807390224148144,0.0,0.08856651407415272,3.091332414620077e-07
0.017000000000000008,-0.0010775516851068375,-0.0010775516851068375,0.08529610978266912,0.10505342251845536,-20.0,16.942950548622484,0.0,0.08892244831489315,1.1631393027601296
0.01800000000000001,-0.008998879402295696,-0.008998879402295696,-1.899142851471868,-0.01907267986910391,0.5508636227129229,6.738612005280157,0.0,0.0810011205977043,0.2516991972183148
0.01900000000000001,-0.014170446761557815,-0.014170446761557815,-1.240716151293384,0.10575513950091647,-0.8885027125277603,4.06601891704405,0.0,0.07582955323844218,-0.047760095109724565
0.02000000000000001,-0.01874661537052651,-0.01874661537052651,-1.0983013565410926,0.11938464400402582,0.03617536808901356,2.4861627951959018,0.0,0.07125338462947349,-0.16180279510752488
0.02100000000000001,-0.022703933575160953,-0.022703933575160953,-0.9501190660402261,0.13676718344480673,0.7219418168085134,1.0641064339961814,0.0,0.06729606642483904,-0.26995919554462255
0.022000000000000013,-0.02610427125459519,-0.02610427125459519,-0.8165641744401342,0.1521768434343065,1.3556957938296037,-0.2434785781066009,0.0,0.0638957287454048,-0.36833715876933104
0.023000000000000013,-0.027728740893721338,-0.027728740893721338,-0.38994412220485664,0.18473662635410337,-0.7573748951006793,-0.8486773913182661,0.0,0.06227125910627866,-0.3836505835781539
0.024000000000000014,-0.028364191563107585,-0.028364191563107585,-0.1525098747103764,0.19838100900121564,-4.234378972749136,1.103200282401204,0.0,0.06163580843689241,-0.22541383947477622
0.025000000000000015,-0.02947984798713984,-0.02947984798713984,-0.26775613899794426,0.18538831789849927,-7.492688094987735,5.198226643045545,0.0,0.06052015201286016,0.05374839564440764
0.026000000000000016,-0.031850851739636685,-0.031850851739636685,-0.5690558794295608,0.1592241940849223,-6.37670851445662,6.228080536847975,0.0,0.05814914826036331,0.10468717323818369
0.027000000000000017,-0.035344482997007855,-0.035344482997007855,-0.8384495898573356,0.1547118249318603,-1.930665335696509,3.7664942308741667,0.0,0.05465551700299214,-0.12311774318102518
0.028000000000000018,-0.037763396709412256,-0.037763396709412256,-0.5805493582413297,0.18961380577045334,-1.8230693509135705,2.089320251185347,0.0,0.05223660329058774,-0.2562730945168554
0.02900000000000002,-0.03926355201995857,-0.03926355201995857,-0.3600591389515815,0.20882377219704493,-4.159849988571216,3.0600285439760135,0.0,0.05073644798004143,-0.18231621380905655
0.03000000000000002,-0.04183459359302752,-0.04183459359302752,-0.6169841864735607,0.19417249648419474,-6.981575307118536,7.736803044826379,0.0,0.04816540640697248,0.10524555241815572
