Time,Pitch (rad),Pitch Rate (rad/s),Velocity (m/s),Desired Velocity,Yaw (°)
0.001,5.156620156177409,0.0,-0.8431,0.1,0.0
0.002,5.0625430425849425,-0.3940692919106903,0.13004840981843624,0.1,-3.742884119481571e-07
0.003,5.0664810530972035,0.016495499860103235,-0.005450293194605689,0.1,-3.098469728202842e-07
0.004,5.051307929085749,-0.06355703323518833,0.020973040545462687,0.1,-2.933063648696784e-07
0.005,5.039838266526118,-0.04804401018198845,0.015836413625168272,0.1,-2.676573297782278e-07
0.006,5.0276469532999535,-0.051066853425239075,0.016851609714507308,0.1,-2.4390987860801417e-07
0.007,5.0155761287766065,-0.050562151527092085,0.01666535376154308,0.1,-2.200271340985526e-07
0.008,5.0034837118573385,-0.05065259754362233,0.01671672898079907,0.1,-1.9629120897182047e-07
0.009000000000000001,4.991387077959506,-0.05067026158212875,0.016718982723383555,0.1,-1.7269759137646538e-07
0.010000000000000002,4.979288055821954,-0.05068026541727321,0.016732414296083648,0.1,-1.4922291072828648e-07
0.011000000000000003,4.967179665564749,-0.050719506505110985,0.016741769165153356,0.1,-1.2590611373307597e-07
0.012000000000000004,4.955062387961738,-0.05075673373216799,0.016751997233999658,0.1,-1.0274622451375963e-07
0.013000000000000005,4.942935868966848,-0.050795443983949966,0.016761822847008098,0.1,-7.974566864015106e-08
0.014000000000000005,4.930800334661854,-0.05083320722660531,0.01677165047475008,0.1,-5.6903784059845354e-08
0.015000000000000006,4.918655923806703,-0.050870389232959876,0.01678137119214072,0.1,-3.422029212401875e-08
0.016000000000000007,4.906502811289194,-0.05090683867101069,0.01679101609514122,0.1,-1.1694722608540816e-08
0.017000000000000008,4.788792161349626,-0.4927959008322868,-0.07921301972334033,0.1,0.26170911121229024
0.01800000000000001,4.099357303263455,-2.8885228307029256,0.05439728767069746,0.1,0.6450435708378343
0.01900000000000001,3.409438046908759,-2.89125651897609,0.051287243394422144,0.1,1.028069986248822
0.02000000000000001,2.6993768165907226,-2.9739650953210983,0.04744988157122528,0.1,1.382457205599887
0.02100000000000001,1.9291804845690657,-3.218991000356641,0.03962200066739795,0.1,1.6542273888400207
0.022000000000000013,1.223836008886601,-2.9541311052958776,0.008848080414773791,0.1,1.8880338875321963
0.023000000000000013,0.5029912479163873,-3.015893759908738,0.0018794445077123631,0.1,2.0953033732991186
0.024000000000000014,-0.14286664621683462,-2.7108644314430927,-0.010654277396239628,0.1,2.245691427712829
0.025000000000000015,-0.8032163140518135,-2.7657603766445087,-0.023802898165727514,0.1,2.3107249625569106
0.026000000000000016,-1.4874464320341272,-2.859117450481219,-0.05008187638244301,0.1,2.311232314555095
0.027000000000000017,-2.1408763736607437,-2.7343987114909334,-0.07200100989229079,0.1,2.3016047354516718
0.028000000000000018,-2.7803925296383967,-2.6790477951506673,-0.07588264313097826,0.1,2.283817106643269
0.02900000000000002,-3.3403581420872945,-2.3439499549368934,-0.07403049224183356,0.1,2.1647661502661393
0.03000000000000002,-3.8335939822010565,-2.0664891086113144,-0.11427082551611649,0.1,2.0431654357680222
0.03100000000000002,-4.30773366832885,-1.983385821156019,-0.11215109130197227,0.1,1.9379067695108618
0.03200000000000002,-4.708991230741519,-1.6823971830782793,-0.10191136494086506,0.1,1.7996804628669
0.03300000000000002,-5.0211187378374955,-1.3060302171861828,-0.11233481337967585,0.1,1.68433979943033
