Time,Body Pitch (rad),Head Pitch (rad),Pitch Rate (rad/s),Velocity (m/s),Left Wheel Speed,Right Wheel Speed,Desired Velocity,Pitch Error,Yaw Rate Error
1.295999999999968,-2.6580859929085605,1.258000458025101,-1.4341892313066946e-09,-1.7931985035746223e-05,20.0,20.0,0.2,-2.5680859929085607,-9.561814895357582e-05
1.296999999999968,-2.6580857995046814,1.2580004580390374,-2.48331887700926e-09,-1.7931434254103706e-05,20.0,20.0,0.2,-2.5680857995046815,-9.561812889661142e-05
1.2979999999999678,-2.658085606104103,1.258000458060402,-3.46290081401139e-09,-1.7930865542359342e-05,20.0,20.0,0.2,-2.5680856061041033,-9.561806666971378e-05
1.2989999999999677,-2.658085412706806,1.2580004580881117,-4.270940568988316e-09,-1.7930310791669513e-05,20.0,20.0,0.2,-2.568085412706806,-9.561797054302612e-05
1.2999999999999676,-2.658085219312666,1.2580004581213577,-4.9594617987204566e-09,-1.792977535886031e-05,20.0,20.0,0.2,-2.568085219312666,-9.561783996746843e-05
1.3009999999999675,-2.658085025921482,1.2580004581590412,-5.485623207863927e-09,-1.7929277201789162e-05,20.0,20.0,0.2,-2.5680850259214822,-9.56176818986542e-05
1.3019999999999674,-2.658084832532946,1.2580004581997617,-5.806589356660753e-09,-1.7928838080827347e-05,20.0,20.0,0.2,-2.568084832532946,-9.561750416353796e-05
1.3029999999999673,-2.658084639146672,1.2580004582423447,-5.9641257416333916e-09,-1.7928462825445024e-05,20.0,20.0,0.2,-2.5680846391466723,-9.561731009965647e-05
1.3039999999999672,-2.6580844457622086,1.2580004582853241,-5.914022360180009e-09,-1.792816917145501e-05,20.0,20.0,0.2,-2.5680844457622087,-9.561710939198179e-05
1.304999999999967,-2.658084252379035,1.2580004583272824,-5.668293696843588e-09,-1.7927966194930534e-05,20.0,20.0,0.2,-2.5680842523790353,-9.561690855897618e-05
1.305999999999967,-2.6580840589965846,1.2580004583668674,-5.239346696452596e-09,-1.7927860002098228e-05,20.0,20.0,0.2,-2.5680840589965848,-9.561671450712679e-05
1.3069999999999669,-2.6580838656142802,1.2580004584028877,-4.65401614448574e-09,-1.7927850953780577e-05,20.0,20.0,0.2,-2.5680838656142804,-9.561653333603786e-05
1.3079999999999667,-2.65808367223151,1.2580004584339366,-3.878212182854791e-09,-1.7927950818341643e-05,20.0,20.0,0.2,-2.56808367223151,-9.561637501340092e-05
1.3089999999999666,-2.65808347884767,1.2580004584590778,-2.987305673999793e-09,-1.7928149659285353e-05,20.0,20.0,0.2,-2.56808347884767,-9.561624207656788e-05
1.3099999999999665,-2.658083285462186,1.2580004584773885,-1.9817320879773837e-09,-1.792844614434408e-05,20.0,20.0,0.2,-2.568083285462186,-9.561614156917771e-05
1.3109999999999664,-2.6580830920745178,1.2580004584881834,-8.961857333704609e-10,-1.79288325574678e-05,20.0,20.0,0.2,-2.568083092074518,-9.561607743255272e-05
1.3119999999999663,-2.658082898684165,1.2580004584908315,2.6296637413711926e-10,-1.792930512389823e-05,20.0,20.0,0.2,-2.5680828986841653,-9.5616054695524e-05
1.3129999999999662,-2.658082705290707,1.258000458485236,1.4137258558909667e-09,-1.79298425273533e-05,20.0,20.0,0.2,-2.568082705290707,-9.561607243986571e-05
1.313999999999966,-2.6580825118937943,1.2580004584711928,2.5797113726061153e-09,-1.7930440798785696e-05,20.0,20.0,0.2,-2.5680825118937944,-9.561613550700017e-05
1.314999999999966,-2.6580823184931623,1.2580004584489717,3.688504208619368e-09,-1.7931078843957948e-05,20.0,20.0,0.2,-2.5680823184931625,-9.561624112266307e-05
1.3159999999999659,-2.6580821250886437,1.258000458418963,4.72773157212709e-09,-1.7931742701815523e-05,20.0,20.0,0.2,-2.568082125088644,-9.561638932835295e-05
1.3169999999999658,-2.6580819316801625,1.2580004583817215,5.675343178963818e-09,-1.79324179394591e-05,20.0,20.0,0.2,-2.5680819316801626,-9.561657811084266e-05
1.3179999999999656,-2.6580817382677497,1.2580004583382007,6.474294705104142e-09,-1.793308093689383e-05,20.0,20.0,0.2,-2.56808173826775,-9.561680195447105e-05
1.3189999999999655,-2.6580815448515445,1.2580004582893392,7.133154029084425e-09,-1.7933719648199897e-05,20.0,20.0,0.2,-2.5680815448515446,-9.561705831740072e-05
1.3199999999999654,-2.658081351431758,1.2580004582361815,7.639297852957223e-09,-1.7934320861723307e-05,20.0,20.0,0.2,-2.568081351431758,-9.561734212520335e-05
1.3209999999999653,-2.6580811580087143,1.2580004581802178,7.926596810766496e-09,-1.7934858737023163e-05,20.0,20.0,0.2,-2.5680811580087144,-9.561764384142712e-05
1.3219999999999652,-2.658080964582817,1.2580004581226287,8.050098183733257e-09,-1.793533019323057e-05,20.0,20.0,0.2,-2.5680809645828173,-9.561796092149602e-05
1.322999999999965,-2.658080771154511,1.2580004580647084,7.994076112412457e-09,-1.7935724822004673e-05,20.0,20.0,0.2,-2.568080771154511,-9.56182853797475e-05
1.323999999999965,-2.658080577724341,1.258000458008218,7.687387906273324e-09,-1.793601692168245e-05,20.0,20.0,0.2,-2.568080577724341,-9.561860525379139e-05
1.3249999999999649,-2.6580803842928744,1.2580004579541533,7.255767404879088e-09,-1.7936220730874197e-05,20.0,20.0,0.2,-2.5680803842928746,-9.561892099708192e-05
1.3259999999999648,-2.6580801908606855,1.2580004579038824,6.63854147498342e-09,-1.793632295465919e-05,20.0,20.0,0.2,-2.5680801908606856,-9.561922071109996e-05
1.3269999999999647,-2.6580799974283935,1.258000457858787,5.8352671360868186e-09,-1.793631534963147e-05,20.0,20.0,0.2,-2.5680799974283937,-9.561949677208512e-05
1.3279999999999645,-2.6580798039966003,1.2580004578197208,4.930443640748212e-09,-1.7936211016422732e-05,20.0,20.0,0.2,-2.5680798039966004,-9.561974722797857e-05
